record_id,sample_id,latitude,longitude,state,elevation_m,slope_deg,aspect_deg,lulc_class,clay_surface_pct,road_distance_m,settlement_distance_m,label,sample_type
B_7856,7856,23.709442846637156,92.31122303555568,mizoram,170,11,275,10,28.0,2136.634732806101,1657.854050569776,0,background
B_7857,7857,23.13337928762262,92.44023905423788,mizoram,99,4,58,10,29.0,848.9806713219941,7249.728683790375,0,background
B_7858,7858,23.573515967483253,92.41711144825486,mizoram,351,20,216,10,29.0,1594.1138926599408,10963.995871077395,0,background
B_7859,7859,22.61208026151145,93.12012846214412,mizoram,591,42,357,10,30.0,341.31609869060617,2536.5887223483087,0,background
B_7860,7860,23.39143895702797,92.66912445246422,mizoram,322,8,97,10,27.0,4213.1694252012485,10583.136680051097,0,background
B_7861,7861,22.298288869078803,92.84811742329768,mizoram,309,17,230,10,32.0,2620.9952179722236,2723.03500678165,0,background
B_7862,7862,23.30821744473813,92.46651387468742,mizoram,276,30,110,10,29.0,1166.740857604016,3612.170728109497,0,background
B_7863,7863,22.67014216087473,92.94615212052076,mizoram,710,32,226,10,26.0,2592.577794293516,3420.7977480967434,0,background
B_7864,7864,23.579029449255053,92.33999380387904,mizoram,217,15,148,10,26.0,6516.273997600742,12985.82153434133,0,background
B_7865,7865,22.914289690578983,92.6336523137678,mizoram,130,13,23,10,31.0,993.024701148698,6196.753249809589,0,background
B_7866,7866,22.95639109197455,92.60947076142564,mizoram,102,8,151,10,28.0,118.86316473430246,8897.955546981795,0,background
B_7867,7867,22.314438601646273,93.19145862291175,mizoram,524,30,95,10,31.0,3557.305651228108,3955.068849804525,0,background
B_7868,7868,23.706063761565535,93.12856136243656,mizoram,992,25,215,30,36.0,1009.1470518818262,5423.699851961623,0,background
B_7869,7869,23.329530160420795,92.46127818812248,mizoram,209,15,50,10,25.0,1124.5740933560835,4764.392552305752,0,background
B_7870,7870,22.604653871333745,92.79403340416704,mizoram,338,26,54,10,30.0,4423.340195924828,8086.990670656618,0,background
B_7871,7871,23.46635582423039,92.40729932895536,mizoram,474,36,320,10,30.0,1639.6444971914243,1586.9697153347763,0,background
B_7872,7872,22.1541354307641,92.93264831941757,mizoram,309,24,205,10,29.0,687.0366325478965,1996.9119999031896,0,background
B_7873,7873,22.670240939419244,92.78218878036785,mizoram,532,40,314,10,29.0,411.8016017664309,4634.058733915634,0,background
B_7874,7874,23.31719895121629,92.96943181675736,mizoram,1330,18,217,30,34.0,225.65371914703877,5065.1708754037,0,background
B_7875,7875,22.149018194955584,92.94393793268549,mizoram,667,34,332,10,30.0,1968.3234074234024,3142.686419774709,0,background
B_7876,7876,23.813075520716716,92.44625663614704,mizoram,315,18,259,10,29.0,4290.45608355509,4814.911920333404,0,background
B_7877,7877,23.14779534822901,92.36135539699067,mizoram,86,13,163,10,29.0,236.3761483722724,1340.3324598695697,0,background
B_7878,7878,23.04902488297406,92.39976447629614,mizoram,56,6,213,10,29.0,61.87665224027193,7081.579161356908,0,background
B_7879,7879,22.262806455701632,92.84379875421769,mizoram,292,6,10,10,31.0,589.069248507325,1530.756823767247,0,background
B_7880,7880,23.74214644277294,92.29254366922112,mizoram,131,3,200,10,27.0,2199.905652005727,4878.659457359012,0,background
B_7881,7881,24.00929909364268,92.44907412337152,mizoram,65,7,171,10,28.0,5150.930320653128,1646.503213560593,0,background
B_7882,7882,23.32920751410483,92.99864092235948,mizoram,741,23,65,10,29.0,2192.4318975652645,3329.9188942743026,0,background
B_7883,7883,22.754474822303163,92.76479358659508,mizoram,344,2,332,10,30.0,2160.7230880804377,6150.958195318722,0,background
B_7884,7884,22.061026400376456,92.98660365561882,mizoram,651,29,267,10,28.0,5593.055714594795,4063.1729263921593,0,background
B_7885,7885,22.91594431612667,93.01385746956772,mizoram,516,24,358,10,30.0,3868.783182244887,7288.740711308913,0,background
B_7886,7886,23.657872015477466,93.24378968542857,mizoram,1188,15,76,10,31.0,503.2640240159967,2671.5775724565474,0,background
B_7887,7887,22.084369318659913,92.9767942341814,mizoram,468,34,181,10,30.0,3075.1492242692057,5446.7249456034,0,background
B_7888,7888,23.41724422937074,92.41113251280515,mizoram,289,17,137,10,29.0,1628.0441611013007,2227.392754174034,0,background
B_7889,7889,23.31595616213576,92.97382214513576,mizoram,1332,26,127,30,32.0,16.30786850222512,4760.474196654846,0,background
B_7890,7890,23.7223844551621,93.26565117709892,mizoram,1090,23,41,30,29.0,200.9607701710958,1938.659738047018,0,background
B_7891,7891,22.03517361093568,92.9891163602405,mizoram,834,37,348,10,30.0,6210.912155937325,4499.667797660131,0,background
B_7892,7892,22.629874773638804,93.0363482988225,mizoram,1958,40,220,10,32.0,1632.8930796912218,2980.850360368692,0,background
B_7893,7893,23.500058505390584,92.34493410879168,mizoram,124,10,68,10,28.0,2894.5471988375125,8176.86174666708,0,background
B_7894,7894,23.893807637793483,92.96971328314925,mizoram,751,19,112,10,30.0,1227.978238923109,4620.050453976096,0,background
B_7895,7895,24.17524808794907,92.74866637095414,mizoram,244,22,279,10,27.0,4872.301254433992,5421.487877463398,0,background
B_7896,7896,23.291827778365747,92.51309656820877,mizoram,330,15,352,10,31.0,2449.223132999403,4803.045482432194,0,background
B_7897,7897,23.105866840156473,92.37491650092424,mizoram,65,7,144,10,28.0,148.6438528642827,2886.5543856459553,0,background
B_7898,7898,23.001560377416812,92.48382614617536,mizoram,108,17,87,10,27.0,766.4072521259741,5309.050948911804,0,background
B_7899,7899,23.013740327477763,92.5701346644386,mizoram,255,18,116,10,27.0,870.5128934359548,10522.793933446275,0,background
B_7900,7900,23.325057584590343,93.19701914887906,mizoram,902,32,113,10,31.0,554.9056289455508,6251.548675817791,0,background
B_7901,7901,23.432698973419733,92.95870091468358,mizoram,769,26,191,30,32.0,1024.45731582722,4639.233230204731,0,background
B_7902,7902,23.780767822102018,92.44265002456773,mizoram,132,7,255,10,27.0,1524.6550243491076,6473.999836288737,0,background
B_7903,7903,23.108151704608037,92.9693697002794,mizoram,399,14,219,10,31.0,1572.2456466766332,1832.7758710695305,0,background
B_7904,7904,24.034459271315832,92.5371952809396,mizoram,55,22,102,10,28.0,2908.813942684159,2739.7689583664305,0,background
B_7905,7905,22.02322119287117,92.8732068137832,mizoram,752,22,187,10,29.0,5352.805087437636,4977.540084434054,0,background
B_7906,7906,23.595433643150287,92.92580067904088,mizoram,802,38,231,10,32.0,216.61267694869167,682.2149328656366,0,background
B_7907,7907,22.91391611948916,93.01945158716777,mizoram,396,31,43,10,28.0,4027.058637097726,6797.550962370416,0,background
B_7908,7908,23.99059868518597,92.55809598016316,mizoram,213,12,205,10,29.0,5936.802992421604,2831.05556671185,0,background
B_7909,7909,22.30760290870842,92.95793662972072,mizoram,406,36,224,10,27.0,3899.6511472885127,4296.469441411971,0,background
B_7910,7910,23.36724378758059,92.42820520999412,mizoram,827,25,88,10,30.0,94.35731150535176,4715.314633462569,0,background
B_7911,7911,23.404764853820392,92.37803117492494,mizoram,130,15,156,10,31.0,1224.3127240543672,2881.20090425032,0,background
B_7912,7912,23.29330859101681,92.42502392456105,mizoram,262,12,283,10,27.0,616.3682729290405,983.577399595418,0,background
B_7913,7913,22.975444673080283,92.60737603583269,mizoram,120,25,254,10,26.0,118.68211467180036,10905.37737286715,0,background
B_7914,7914,23.888887728961016,92.59176270797278,mizoram,704,32,49,10,31.0,1272.8270529158435,3227.688458470217,0,background
B_7915,7915,24.0040646349064,92.41322567475494,mizoram,157,19,122,10,25.0,3707.375088673536,2086.171711902591,0,background
B_7916,7916,23.53579015508995,92.4263603952362,mizoram,750,14,150,10,31.0,617.5288395585311,6813.449830339191,0,background
B_7917,7917,22.572089141172206,92.76524590423682,mizoram,546,29,40,10,31.0,1977.4442302434904,6866.48235503384,0,background
B_7918,7918,23.32100851417961,92.59652179827984,mizoram,411,32,295,10,32.0,1689.8414530190198,7327.75546518798,0,background
B_7919,7919,22.08176228747338,92.60979208803148,mizoram,209,12,24,10,25.0,935.4813668815736,1800.567411064369,0,background
B_7920,7920,23.48000861914508,92.50479141643656,mizoram,507,24,19,10,31.0,2729.116244690926,8673.135342659018,0,background
B_7921,7921,23.434565643681147,92.33821735974206,mizoram,110,10,149,10,29.0,48.34239134782556,6484.81757906377,0,background
B_7922,7922,22.96909047109976,93.12082183082188,mizoram,946,26,33,10,31.0,539.3742541880644,1090.7823220110463,0,background
B_7923,7923,23.136572685334254,92.37949760002016,mizoram,117,16,273,10,31.0,318.9080874928033,2868.6843506675127,0,background
B_7924,7924,22.21964309812336,92.85435170908538,mizoram,491,33,346,10,31.0,3405.395580205425,3665.307174763968,0,background
B_7925,7925,22.914368630891975,93.0203656557451,mizoram,343,34,50,10,28.0,4122.994946629694,6693.1957723831165,0,background
B_7926,7926,23.62557275998035,92.38103656642608,mizoram,265,20,226,10,30.0,7550.978936188141,10157.111293548767,0,background
B_7927,7927,23.491825319200583,92.43579836485932,mizoram,378,20,116,10,26.0,1590.1185431787967,2499.8871881726136,0,background
B_7928,7928,22.311868637746656,92.97490544035948,mizoram,1011,41,10,10,28.0,2166.95368136107,2554.049229449971,0,background
B_7929,7929,22.65934244203872,92.94608414383468,mizoram,611,27,350,10,26.0,1588.4827557741676,3779.6946914280047,0,background
B_7930,7930,22.00384706997794,92.62678754090268,mizoram,362,17,128,10,28.0,3667.7113631370166,1762.4813951869364,0,background
B_7931,7931,23.62031621231281,92.34839357767702,mizoram,584,22,5,10,30.0,8923.217479342225,10358.259794301826,0,background
B_7932,7932,23.33359788094915,92.9742257847742,mizoram,1284,32,121,10,32.0,218.7068872833062,4899.633659285421,0,background
B_7933,7933,23.571265890016363,92.36951322652725,mizoram,295,21,80,10,29.0,6077.948412584186,11889.443877665197,0,background
B_7934,7934,24.248800111975047,92.5698188111228,mizoram,293,25,345,10,26.0,3357.7617447837133,6293.099577432754,0,background
B_7935,7935,23.62500553878307,92.52569596415384,mizoram,395,25,191,10,30.0,2772.181812309594,8875.844599878632,0,background
B_7936,7936,23.39579237602011,92.53976782600084,mizoram,469,15,115,10,31.0,4173.641374597958,5831.007138988163,0,background
B_7937,7937,23.288897275213092,92.42840137588207,mizoram,258,16,191,10,30.0,159.26399262257962,867.1509774199982,0,background
B_7938,7938,23.380901418836675,92.53929172854988,mizoram,517,25,18,10,32.0,3184.11670808246,4209.157682502661,0,background
B_7939,7939,23.430332615537395,92.49963643389196,mizoram,517,21,193,10,30.0,7147.856998314408,7338.922356375036,0,background
B_7940,7940,23.079012637959913,92.50684867343854,mizoram,322,22,211,10,32.0,361.69928483441714,3632.2003241035136,0,background
B_7941,7941,23.70671515607059,93.12990025033416,mizoram,1059,29,229,10,33.0,1163.2607007922174,5298.308131797599,0,background
B_7942,7942,22.100254465542292,92.92689695501942,mizoram,240,27,336,10,30.0,264.1465052392665,2290.0030391270284,0,background
B_7943,7943,23.053757902795123,92.42080511594811,mizoram,400,17,146,10,31.0,99.52122059066924,5544.773756143595,0,background
B_7944,7944,23.31377986569105,92.39922088552755,mizoram,90,11,81,10,28.0,710.2407985849413,4213.197818232423,0,background
B_7945,7945,23.417738445810148,92.4256597140516,mizoram,647,34,256,10,31.0,143.00977491750655,1060.1406877202542,0,background
B_7946,7946,23.032745850836175,92.45789917918492,mizoram,186,5,305,10,27.0,1098.023624146301,2468.1217684016033,0,background
B_7947,7947,22.010337289361175,92.90905035439376,mizoram,236,22,272,10,29.0,1616.3396577137803,1998.956763597833,0,background
B_7948,7948,23.39633673216496,92.42262718790695,mizoram,679,37,261,10,30.0,763.0370187779528,1731.015594980244,0,background
B_7949,7949,23.30831089729261,92.50889348467472,mizoram,457,43,328,10,29.0,3474.1823852052325,4470.0309759503425,0,background
B_7950,7950,22.700736990362905,92.77260409331116,mizoram,252,21,105,10,30.0,2687.736576509649,5245.415561862066,0,background
B_7951,7951,22.569085399955412,92.74928568442914,mizoram,331,16,57,10,32.0,1081.046103290054,6869.698559508503,0,background
B_7952,7952,23.3983346953662,92.4097406547422,mizoram,219,23,319,10,30.0,2037.7402988346664,2544.0478830030765,0,background
B_7953,7953,22.774740201176893,93.09153103306016,mizoram,485,26,140,30,32.0,832.6413946293249,3872.41264530857,0,background
B_7954,7954,22.25346219179561,92.86838909154253,mizoram,371,27,160,10,29.0,346.7933961446352,1655.105879672939,0,background
B_7955,7955,22.958542063098346,92.3792271771525,mizoram,35,1,227,10,25.0,183.0544508880181,8557.896467001226,0,background
B_7956,7956,23.819916947645176,92.42053420946978,mizoram,250,7,239,10,27.0,6409.594828211142,7294.956427599789,0,background
B_7957,7957,23.443723711713233,92.36712728296934,mizoram,201,11,299,10,30.0,2325.3165549474775,6392.6748024148765,0,background
B_7958,7958,23.58962066887307,92.92319185222236,mizoram,645,27,209,10,29.0,396.35087343252616,1322.882805905633,0,background
B_7959,7959,23.74543992017827,92.41782234729072,mizoram,238,5,132,10,28.0,2326.852385691,2849.2839709574646,0,background
B_7960,7960,24.166955547653423,92.86010143466788,mizoram,260,24,159,10,30.0,5239.6623057630695,8602.035277806895,0,background
B_7961,7961,21.99091316698992,92.61744316238908,mizoram,364,30,85,10,29.0,2032.5378234093705,3299.2083851403145,0,background
B_7962,7962,22.752620639867057,93.02834404646931,mizoram,856,27,245,30,30.0,1253.0029570636673,2672.1363252092005,0,background
B_7963,7963,22.252425595989127,92.84562128591888,mizoram,265,15,138,10,32.0,1618.6994577539965,1733.1267139741344,0,background
B_7964,7964,23.4717059610924,92.488596597634,mizoram,519,25,293,10,32.0,3103.7458737076267,7005.164592259916,0,background
B_7965,7965,23.099475310410295,92.5017258704581,mizoram,345,29,255,10,29.0,1404.5961407554162,1473.2899285090778,0,background
B_7966,7966,23.555085310771084,92.94061972587237,mizoram,1696,23,321,10,28.0,351.100096315025,1903.5947876167645,0,background
B_7967,7967,23.758955587046103,92.4505017099015,mizoram,259,2,295,30,30.0,118.7052788967086,5409.514263495422,0,background
B_7968,7968,23.183463111304448,92.36142947826768,mizoram,90,8,277,10,30.0,38.08526155290916,1092.8720067327076,0,background
B_7969,7969,22.255385962905272,92.82001903778963,mizoram,291,23,206,10,31.0,402.7522827233197,877.0352358478722,0,background
B_7970,7970,22.966867438451796,92.59076958796004,mizoram,127,4,15,10,30.0,1301.839439330964,9760.849534116998,0,background
B_7971,7971,23.556286186997337,92.3413463662805,mizoram,184,27,178,10,31.0,5201.122204508748,12105.426778243547,0,background
B_7972,7972,23.226495478827857,92.436394086561,mizoram,96,28,49,10,29.0,68.7870266416686,5311.9209301849305,0,background
B_7973,7973,23.788233397399345,92.43904127079536,mizoram,228,14,75,10,30.0,2428.532394152931,6332.1764783289345,0,background
B_7974,7974,22.5185625403329,93.06140693365288,mizoram,761,37,152,10,30.0,1753.675333020021,3029.981653021112,0,background
B_7975,7975,23.492079886225632,92.4984553298331,mizoram,646,34,174,10,33.0,1300.8550402006515,8237.077728621292,0,background
B_7976,7976,22.941760052225572,93.0814892818624,mizoram,1271,24,43,30,31.0,226.4590278243828,388.23208099323494,0,background
B_7977,7977,22.079969054729148,92.96060029613147,mizoram,403,32,25,10,28.0,2386.4186368121423,5174.084233977438,0,background
B_7978,7978,23.547693223995417,92.5202973320376,mizoram,331,34,253,10,30.0,2569.2366654296197,12462.86827806047,0,background
B_7979,7979,23.42765695679701,92.44003446738606,mizoram,299,30,212,10,29.0,1146.6880425031416,2173.0618620603595,0,background
B_7980,7980,23.66678462695109,93.40132115495678,mizoram,983,5,100,40,32.0,64.27503642943196,1959.7192384634736,0,background
B_7981,7981,23.097914850022473,92.94537085790368,mizoram,425,54,14,10,30.0,2511.836305035676,2837.292354014594,0,background
B_7982,7982,22.64393487380728,92.98289623705098,mizoram,1059,25,235,10,32.0,2175.509844712682,3720.5668309233033,0,background
B_7983,7983,22.23975544963532,92.888543601681,mizoram,447,13,130,10,35.0,522.5289136826914,1728.5216009893256,0,background
B_7984,7984,23.05646327264595,92.47065057268496,mizoram,98,20,98,10,30.0,626.8978001431356,946.3943475442032,0,background
B_7985,7985,23.042631989398537,92.48946136829304,mizoram,93,6,340,10,28.0,411.6745896716114,1661.4204369069737,0,background
B_7986,7986,22.963088949974644,92.6455008851588,mizoram,712,11,85,10,32.0,3335.605908419962,8401.05209611047,0,background
B_7987,7987,23.22014866536328,92.39168286567572,mizoram,118,17,39,10,32.0,382.6786126336595,4435.2647597970645,0,background
B_7988,7988,22.90994636380624,93.11283127281692,mizoram,888,28,140,30,30.0,389.66388385638913,2032.9597385413572,0,background
B_7989,7989,23.682563566827355,92.42024485682494,mizoram,823,17,32,10,29.0,3270.1234924797227,3373.6675741242025,0,background
B_7990,7990,22.010060370944732,92.91778580831318,mizoram,82,10,203,10,29.0,749.2946818929786,1267.210633567272,0,background
B_7991,7991,23.430111466973663,92.39342405825718,mizoram,146,6,119,10,28.0,3446.291864004109,4484.275047484243,0,background
